Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State,datetime_utc,year,injury_clean,state_clean,colors_clean
2012-03-21,0200,FLG3802,CRJ2,3000.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2012-03-21 02:00:00,2012,NO,PENNSYLVANIA,green
2012-03-26,0045,N560G,C560,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-03-26 00:45:00,2012,NO,PENNSYLVANIA,green
2012-03-26,0154,AAL248,B752,16000.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2012-03-26 01:54:00,2012,NO,PENNSYLVANIA,green
2012-04-02,0140,AWE1188,A319,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-04-02 01:40:00,2012,NO,PENNSYLVANIA,green
2012-04-04,0946,AWE431,A320,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-04-04 09:46:00,2012,NO,PENNSYLVANIA,green
2012-04-10,0322,CJC3869,SF34,3000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2012-04-10 03:22:00,2012,NO,PENNSYLVANIA,green
2012-04-11,0056,AAL1060,MD82,10000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2012-04-11 00:56:00,2012,NO,PENNSYLVANIA,green
2012-04-14,0115,STAT11,EC35,1000.0,THV,green,NO,York,PENNSYLVANIA,2012-04-14 01:15:00,2012,NO,PENNSYLVANIA,green
2012-04-16,0302,FLG3339,CRJ9,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-04-16 03:02:00,2012,NO,PENNSYLVANIA,green
2012-05-01,0050,PITT12,C130,5000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-05-01 00:50:00,2012,NO,PENNSYLVANIA,green
2012-05-06,0203,PDT4411,DH8A,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-05-06 02:03:00,2012,NO,PENNSYLVANIA,green
2012-05-06,0227,ASQ6131,E45X,11000.0,ZER,green,NO,Pottsville,PENNSYLVANIA,2012-05-06 02:27:00,2012,NO,PENNSYLVANIA,green
2012-05-07,0154,TRS1267,B712,8000.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2012-05-07 01:54:00,2012,NO,PENNSYLVANIA,green
2012-05-09,0236,RPA3307,E170,4500.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2012-05-09 02:36:00,2012,NO,PENNSYLVANIA,green
2012-05-11,0034,AWI4090,CRJ1,500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-05-11 00:34:00,2012,NO,PENNSYLVANIA,green
2012-05-11,0343,UPS1055,B752,10000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2012-05-11 03:43:00,2012,NO,PENNSYLVANIA,green
2012-05-12,0050,SWA2103,B737,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-05-12 00:50:00,2012,NO,PENNSYLVANIA,green
2012-05-13,2131,TACAIR1,B206,500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-05-13 21:31:00,2012,NO,PENNSYLVANIA,green
2012-05-15,0256,ASQ4382,E145,15000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-05-15 02:56:00,2012,NO,PENNSYLVANIA,green
2012-05-21,0918,ASQ6133,E45X,,ERI,green,NO,Erie,PENNSYLVANIA,2012-05-21 09:18:00,2012,NO,PENNSYLVANIA,green
2012-05-24,0245,FDX1604,DC10,3500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-05-24 02:45:00,2012,NO,PENNSYLVANIA,green
2012-05-26,0152,ASH2620,CRJ9,2800.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2012-05-26 01:52:00,2012,NO,PENNSYLVANIA,green
2012-06-02,0102,AAL408,MD83,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-06-02 01:02:00,2012,NO,PENNSYLVANIA,green
2012-06-07,0307,DAL988,B738,2000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2012-06-07 03:07:00,2012,NO,PENNSYLVANIA,green
2012-06-08,0230,ASQ4249,E145,,JST,green,NO,Johnstown,PENNSYLVANIA,2012-06-08 02:30:00,2012,NO,PENNSYLVANIA,green
2012-06-09,0237,TCF5127,E170,10000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-06-09 02:37:00,2012,NO,PENNSYLVANIA,green
2012-06-23,0119,RPA3176,E170,,PHL,red,NO,Philadelphia,PENNSYLVANIA,2012-06-23 01:19:00,2012,NO,PENNSYLVANIA,red
2012-06-23,0141,AWE1819,A320,4000.0,AGC,unkn,NO,Pittsburgh,PENNSYLVANIA,2012-06-23 01:41:00,2012,NO,PENNSYLVANIA,unknown
2012-06-23,0141,TRS521,B712,4000.0,AGC,unkn,NO,Pittsburgh,PENNSYLVANIA,2012-06-23 01:41:00,2012,NO,PENNSYLVANIA,unknown
2012-06-26,0219,ACA346,E170,6000.0,MXE,green,NO,Modena,PENNSYLVANIA,2012-06-26 02:19:00,2012,NO,PENNSYLVANIA,green
2012-06-26,0220,G95610,AH64,3500.0,2G9,green,NO,Somerset,PENNSYLVANIA,2012-06-26 02:20:00,2012,NO,PENNSYLVANIA,green
2012-06-30,301,AWE256,A320,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-06-30 03:01:00,2012,NO,PENNSYLVANIA,green
2012-07-02,224,AAL346,MD82,14000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2012-07-02 02:24:00,2012,NO,PENNSYLVANIA,green
2012-07-06,155,CHQ4745,E145,17000.0,MIP,green,NO,Milton,PENNSYLVANIA,2012-07-06 01:55:00,2012,NO,PENNSYLVANIA,green
2012-07-06,317,SWA856,B737,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-07-06 03:17:00,2012,NO,PENNSYLVANIA,green
2012-07-09,307,EGF3569,E145,4000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-07-09 03:07:00,2012,NO,PENNSYLVANIA,green
2012-07-12,320,UCA4833,DH8B,7000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-07-12 03:20:00,2012,NO,PENNSYLVANIA,green
2012-07-13,124,AWE1978,B734,12000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2012-07-13 01:24:00,2012,NO,PENNSYLVANIA,green
2012-07-13,145,ASH2728,CRJ9,4500.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2012-07-13 01:45:00,2012,NO,PENNSYLVANIA,green
2012-07-18,103,N357TV,B06,900.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2012-07-18 01:03:00,2012,NO,PENNSYLVANIA,green
2012-07-25,133,EJA382,C680,7000.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2012-07-25 01:33:00,2012,NO,PENNSYLVANIA,green
2012-07-25,342,DAL988,B738,10000.0,PTW,green,NO,Pottstown,PENNSYLVANIA,2012-07-25 03:42:00,2012,NO,PENNSYLVANIA,green
2012-07-26,326,MRA697,C208,2000.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2012-07-26 03:26:00,2012,NO,PENNSYLVANIA,green
2012-07-26,417,UPS1055,B752,4000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2012-07-26 04:17:00,2012,NO,PENNSYLVANIA,green
2012-07-28,30,PDT4436,DH8D,9000.0,PTW,green,NO,Pottstown,PENNSYLVANIA,2012-07-28 00:30:00,2012,NO,PENNSYLVANIA,green
2012-07-30,308,UPS1153,B752,6000.0,PHL,green,*NO,Philadelphia,PENNSYLVANIA,2012-07-30 03:08:00,2012,NO,PENNSYLVANIA,green
2012-08-05,649,LJY6,C560,10000.0,LBE,green,NO,Latrobe,PENNSYLVANIA,2012-08-05 06:49:00,2012,NO,PENNSYLVANIA,green
2012-08-09,102,CHQ6123,E145,3000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-08-09 01:02:00,2012,NO,PENNSYLVANIA,green
2012-08-10,110,LIFELINE1,S76,3000.0,HAR,green,NO,Harrisburg,PENNSYLVANIA,2012-08-10 01:10:00,2012,NO,PENNSYLVANIA,green
2012-08-10,147,AWI3591,CRJ2,3000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-08-10 01:47:00,2012,NO,PENNSYLVANIA,green
2012-08-12,155,EGF4049,E145,3000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-08-12 01:55:00,2012,NO,PENNSYLVANIA,green
2012-08-12,215,AAL346,MD83,,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-08-12 02:15:00,2012,NO,PENNSYLVANIA,green
2012-08-12,354,PDT4217,DH8A,5000.0,LNS,green,NO,Lancaster,PENNSYLVANIA,2012-08-12 03:54:00,2012,NO,PENNSYLVANIA,green
2012-08-13,311,AWI3917,CRJ2,6000.0,MXE,green,NO,Modena,PENNSYLVANIA,2012-08-13 03:11:00,2012,NO,PENNSYLVANIA,green
2012-08-16,58,STEEL64,K35R,2600.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-08-16 00:58:00,2012,NO,PENNSYLVANIA,green
2012-08-17,30,UPS1139,B752,10000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-08-17 00:30:00,2012,NO,PENNSYLVANIA,green
2012-08-17,105,N448QS,GLF4,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-08-17 01:05:00,2012,NO,PENNSYLVANIA,green
2012-08-18,237,LOF3336,E145,3000.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2012-08-18 02:37:00,2012,NO,PENNSYLVANIA,green
2012-08-21,115,AWI3709,CRJ2,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-08-21 01:15:00,2012,NO,PENNSYLVANIA,green
2012-08-21,330,RPA3146,E170,9500.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-08-21 03:30:00,2012,NO,PENNSYLVANIA,green
2012-08-22,230,ASQ3263,E145,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-08-22 02:30:00,2012,NO,PENNSYLVANIA,green
2012-08-23,110,UCA4802,DH8B,4000.0,HAR,green,NO,Harrisburg,PENNSYLVANIA,2012-08-23 01:10:00,2012,NO,PENNSYLVANIA,green
2012-08-23,118,USC250,BE58,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-08-23 01:18:00,2012,NO,PENNSYLVANIA,green
2012-08-24,39,N4601D                                                                                                                                    ,C172,1800.0,LNS,green,NO,Lancaster ,PENNSYLVANIA,2012-08-24 00:39:00,2012,NO,PENNSYLVANIA,green
2012-08-24,244,TCF5975,E170,3000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-08-24 02:44:00,2012,NO,PENNSYLVANIA,green
2012-08-25,327,UAL1560,B738,8000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-08-25 03:27:00,2012,NO,PENNSYLVANIA,green
2012-08-25,330,PD1,B06,700.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2012-08-25 03:30:00,2012,NO,PENNSYLVANIA,green
2012-08-27,413,RCH474,C17,7000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-08-27 04:13:00,2012,NO,PENNSYLVANIA,green
2012-08-29,302,UPS1139,B752,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-08-29 03:02:00,2012,NO,PENNSYLVANIA,green
2012-08-29,302,ACA345,E170,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-08-29 03:02:00,2012,NO,PENNSYLVANIA,green
2012-08-31,210,PDT4139,DH8A,9000.0,MIP,green,NO,Milton,PENNSYLVANIA,2012-08-31 02:10:00,2012,NO,PENNSYLVANIA,green
2012-09-01,103,ASQ3259,E145,16700.0,THV,green,NO,York ,PENNSYLVANIA,2012-09-01 01:03:00,2012,NO,PENNSYLVANIA,green
2012-09-04,124,N407F,B206,5000.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2012-09-04 01:24:00,2012,NO,PENNSYLVANIA,green
2012-09-07,224,RPA3415,E170,5000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-09-07 02:24:00,2012,NO,PENNSYLVANIA,green
2012-09-12,2320,UAL782,A320,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-09-12 23:20:00,2012,NO,PENNSYLVANIA,green
2012-09-15,230,LOF3337,E145,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-09-15 02:30:00,2012,NO,PENNSYLVANIA,green
2012-09-16,56,ASH2645,CRJ9,9000.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2012-09-16 00:56:00,2012,NO,PENNSYLVANIA,green
2012-09-16,204,ASQ4688,E145,,THS,green,NO,St Thomas,PENNSYLVANIA,2012-09-16 02:04:00,2012,NO,PENNSYLVANIA,green
2012-09-16,305,DAL1048,MD90,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-09-16 03:05:00,2012,NO,PENNSYLVANIA,green
2012-09-18,52,AWI3591,CRJ2,7000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-09-18 00:52:00,2012,NO,PENNSYLVANIA,green
2012-09-19,245,STAT1,EC35,2500.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2012-09-19 02:45:00,2012,NO,PENNSYLVANIA,green
2012-09-22,100,UCA802,DH8B,8000.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2012-09-22 01:00:00,2012,NO,PENNSYLVANIA,green
2012-09-23,105,UAL1697,B738,12000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-09-23 01:05:00,2012,NO,PENNSYLVANIA,green
2012-09-23,136,PDT4402,DH8B,4000.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2012-09-23 01:36:00,2012,NO,PENNSYLVANIA,green
2012-09-25,117,UCA802,DH8B,5000.0,58N,green,NO,Palmyra,PENNSYLVANIA,2012-09-25 01:17:00,2012,NO,PENNSYLVANIA,green
2012-09-27,258,AAL1469,MD83,6000.0,LNS,green,NO,Lancaster ,PENNSYLVANIA,2012-09-27 02:58:00,2012,NO,PENNSYLVANIA,green
2012-10-04,146,AWI3969,CRJ2,12000.0,SEG,green,NO,Selingsgrove,PENNSYLVANIA,2012-10-04 01:46:00,2012,NO,PENNSYLVANIA,green
2012-10-08,151,FDX2371,A310,13000.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2012-10-08 01:51:00,2012,NO,PENNSYLVANIA,green
2012-10-10,125,TCF3559,E170,,CXY,green,NO,Harrisburg,PENNSYLVANIA,2012-10-10 01:25:00,2012,NO,PENNSYLVANIA,green
2012-10-14,251,DAL1048,MD90,4000.0,PTW,green,NO,Pottstown,PENNSYLVANIA,2012-10-14 02:51:00,2012,NO,PENNSYLVANIA,green
2012-10-20,130,UAL714,A320,,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2012-10-20 01:30:00,2012,NO,PENNSYLVANIA,green
2012-10-25,105,N335MR,LJ35,5000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2012-10-25 01:05:00,2012,NO,PENNSYLVANIA,green
2012-10-26,2307,PDT4305,DH8B,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-10-26 23:07:00,2012,NO,PENNSYLVANIA,green
2012-10-27,17,AWI3768,CRJ2,14000.0,RDG,green,NO,Reading,PENNSYLVANIA,2012-10-27 00:17:00,2012,NO,PENNSYLVANIA,green
2012-10-30,2253,N95PD,B206,700.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2012-10-30 22:53:00,2012,NO,PENNSYLVANIA,green
2012-10-31,355,FLX540,CL30,5000.0,PHL,red,NO,Philadelphia,PENNSYLVANIA,2012-10-31 03:55:00,2012,NO,PENNSYLVANIA,red
2012-11-09,2350,ASQ4598,E145,7000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2012-11-09 23:50:00,2012,NO,PENNSYLVANIA,green
2012-11-09,2356,TCF5129,E170,7000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2012-11-09 23:56:00,2012,NO,PENNSYLVANIA,green
2012-11-11,344,AWE683,A320,10000.0,ETX,green,NO,East Texas,PENNSYLVANIA,2012-11-11 03:44:00,2012,NO,PENNSYLVANIA,green
2012-11-16,445,TCF3520,E170,10000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2012-11-16 04:45:00,2012,NO,PENNSYLVANIA,green
2012-11-17,115,N5387G,Helo,3200.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2012-11-17 01:15:00,2012,NO,PENNSYLVANIA,green
2012-11-23,2243,ASQ4430,E145,8000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2012-11-23 22:43:00,2012,NO,PENNSYLVANIA,green
2012-12-03,352,N803CM,C172,1500.0,S37,green,NO,Smoketown,PENNSYLVANIA,2012-12-03 03:52:00,2012,NO,PENNSYLVANIA,green
2012-12-05,134,STEEL81,K35R,5000.0,PTW,green,NO,Pottstown,PENNSYLVANIA,2012-12-05 01:34:00,2012,NO,PENNSYLVANIA,green
2012-12-13,221,SWA2612,B733,8000.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2012-12-13 02:21:00,2012,NO,PENNSYLVANIA,green
2012-12-13,546,UAL514,A319,17000.0,HZL,green,NO,Hazleton,PENNSYLVANIA,2012-12-13 05:46:00,2012,NO,PENNSYLVANIA,green
2012-12-14,115,EGF3682,CRJ7,10000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2012-12-14 01:15:00,2012,NO,PENNSYLVANIA,green
2012-12-14,147,EGF3682,CRJ7,10000.0,FJC,green,NO,Allentown,PENNSYLVANIA,2012-12-14 01:47:00,2012,NO,PENNSYLVANIA,green
2012-12-15,115,FLG3713,CRJ2,3000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2012-12-15 01:15:00,2012,NO,PENNSYLVANIA,green
2012-12-18,2333,AWE1452,A319,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-12-18 23:33:00,2012,NO,PENNSYLVANIA,green
2012-12-20,136,AWE968,A319,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-12-20 01:36:00,2012,NO,PENNSYLVANIA,green
2012-12-20,137,AWE157,A320,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-12-20 01:37:00,2012,NO,PENNSYLVANIA,green
2012-12-20,2318,AWE3780,CRJ2,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2012-12-20 23:18:00,2012,NO,PENNSYLVANIA,green
2013-01-02,207.0,AWE1193,B752,12000.0,MXE,green,NO,Modena,PENNSYLVANIA,2013-01-02 02:07:00,2013,NO,PENNSYLVANIA,green
2013-01-04,217.0,TRS599,B712,12000.0,PHL,unkn,NO,Philadelphia,PENNSYLVANIA,2013-01-04 02:17:00,2013,NO,PENNSYLVANIA,unknown
2013-01-10,325.0,SWA270,B738,,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2013-01-10 03:25:00,2013,NO,PENNSYLVANIA,green
2013-01-10,2225.0,SWA270,B738,,LVZ,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2013-01-10 22:25:00,2013,NO,PENNSYLVANIA,green
2013-01-19,229.0,AWE1528,CRJ9,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-01-19 02:29:00,2013,NO,PENNSYLVANIA,green
2013-01-30,113.0,RPA3134,E170,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-01-30 01:13:00,2013,NO,PENNSYLVANIA,green
2013-02-21,100.0,ASQ4276,E145,9000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-02-21 01:00:00,2013,NO,PENNSYLVANIA,green
2013-02-24,12.0,N537XJ,CL30,11000.0,PHL,blue,NO,Philadelphia,PENNSYLVANIA,2013-02-24 00:12:00,2013,NO,PENNSYLVANIA,blue
2013-02-25,232.0,CHOPPER6,AS350,800.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-02-25 02:32:00,2013,NO,PENNSYLVANIA,green
2013-02-26,455.0,TRS121,B712,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-02-26 04:55:00,2013,NO,PENNSYLVANIA,green
2013-03-03,216.0,PDT4210,DH8A,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-03-03 02:16:00,2013,NO,PENNSYLVANIA,green
2013-03-03,254.0,AWI3771,CRJ2,1000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-03-03 02:54:00,2013,NO,PENNSYLVANIA,green
2013-03-03,259.0,EJA370,C680,8000.0,PHL,green,NO*,Philadelphia,PENNSYLVANIA,2013-03-03 02:59:00,2013,NO,PENNSYLVANIA,green
2013-03-05,324.0,STATT11,BK17,4200.0,JST,green,NO,Johnston,PENNSYLVANIA,2013-03-05 03:24:00,2013,NO,PENNSYLVANIA,green
2013-03-09,1945.0,UCA4789,DH8B,1300.0,ERI,green,NO,Erie,PENNSYLVANIA,2013-03-09 19:45:00,2013,NO,PENNSYLVANIA,green
2013-03-21,10.0,EJA622,C56X,13000.0,PHL,blue,NO,Philadelphia,PENNSYLVANIA,2013-03-21 00:10:00,2013,NO,PENNSYLVANIA,blue
2013-03-21,113.0,N560SH,GLF3,2000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2013-03-21 01:13:00,2013,NO,PENNSYLVANIA,green
2013-03-24,148.0,PDT4207,DH8A,4000.0,PHL,blue,NO,Philadelphia,PENNSYLVANIA,2013-03-24 01:48:00,2013,NO,PENNSYLVANIA,blue
2013-03-26,1510.0,N95PD,UNKN,500.0,PHL,green,NO*,Philadelphia,PENNSYLVANIA,2013-03-26 15:10:00,2013,NO,PENNSYLVANIA,green
2013-03-28,137.0,OPT429,BE40,12000.0,PHL,blue,NO,Philadelphia,PENNSYLVANIA,2013-03-28 01:37:00,2013,NO,PENNSYLVANIA,blue
2013-03-29,50.0,MRA697,C208,4500.0,LNS,green,NO,Lancaster,PENNSYLVANIA,2013-03-29 00:50:00,2013,NO,PENNSYLVANIA,green
2013-03-30,246.0,N436QS,GLF4,13000.0,PHL,blue,NO,Philadelphia,PENNSYLVANIA,2013-03-30 02:46:00,2013,NO,PENNSYLVANIA,blue
2013-04-04,305.0,UPS1139,B752,9000.0,PHL,green,NO*,Philadelphia,PENNSYLVANIA,2013-04-04 03:05:00,2013,NO,PENNSYLVANIA,green
2013-04-07,134.0,SWA3414,B737,6000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2013-04-07 01:34:00,2013,NO,PENNSYLVANIA,green
2013-04-08,114.0,AWI3657,CRJ2,9000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-04-08 01:14:00,2013,NO,PENNSYLVANIA,green
2013-04-09,101.0,AW3709,UNKN,9000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-04-09 01:01:00,2013,NO,PENNSYLVANIA,green
2013-04-09,201.0,WIG7465,C208,6000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2013-04-09 02:01:00,2013,NO,PENNSYLVANIA,green
2013-04-14,55.0,N675QS,C56X,11000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-04-14 00:55:00,2013,NO,PENNSYLVANIA,green
2013-04-17,50.0,BAD141,MU2,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-04-17 00:50:00,2013,NO,PENNSYLVANIA,green
2013-04-17,115.0,UCA3587,DH8C,5000.0,MPO,green,NO,Mount Pocono,PENNSYLVANIA,2013-04-17 01:15:00,2013,NO,PENNSYLVANIA,green
2013-04-17,215.0,ASQ4209,E145,12000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-04-17 02:15:00,2013,NO,PENNSYLVANIA,green
2013-04-17,225.0,UAL721,B752,12000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-04-17 02:25:00,2013,NO,PENNSYLVANIA,green
2013-04-17,230.0,UAL1069,B737,12000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-04-17 02:30:00,2013,NO,PENNSYLVANIA,green
2013-04-18,225.0,UAL721,A320,12000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-04-18 02:25:00,2013,NO,PENNSYLVANIA,green
2013-04-18,225.0,ASQ4209,E145,12000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-04-18 02:25:00,2013,NO,PENNSYLVANIA,green
2013-04-18,230.0,UAL1060,B738,12000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-04-18 02:30:00,2013,NO,PENNSYLVANIA,green
2013-04-21,30.0,N39NP,F900,13000.0,ARD,blue,NO,Yardley,PENNSYLVANIA,2013-04-21 00:30:00,2013,NO,PENNSYLVANIA,blue
2013-04-24,2309.0,DAL2394,MD88,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-04-24 23:09:00,2013,NO,PENNSYLVANIA,green
2013-04-25,217.0,EJA644,C56X,13000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-04-25 02:17:00,2013,NO,PENNSYLVANIA,green
2013-04-25,637.0,SWA152,B737,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2013-04-25 06:37:00,2013,NO,PENNSYLVANIA,green
2013-04-26,215.0,IDAHO84,P68,5500.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2013-04-26 02:15:00,2013,NO,PENNSYLVANIA,green
2013-04-27,207.0,PDT4307,DH8A,3000.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2013-04-27 02:07:00,2013,NO,PENNSYLVANIA,green
2013-04-30,155.0,RPA3437,E170,10000.0,PHL,blue,NO,Philadelphia,PENNSYLVANIA,2013-04-30 01:55:00,2013,NO,PENNSYLVANIA,blue
2013-04-30,155.0,NJT635,C680,10000.0,PHL,blue,NO,Philadelphia,PENNSYLVANIA,2013-04-30 01:55:00,2013,NO,PENNSYLVANIA,blue
2013-05-01,233.0,N722NB,PRM1,12000.0,LOM,blue,NO,Philadelphia,PENNSYLVANIA,2013-05-01 02:33:00,2013,NO,PENNSYLVANIA,blue
2013-05-03,225.0,EGF3604,CRJ7,13000.0,LVZ,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2013-05-03 02:25:00,2013,NO,PENNSYLVANIA,green
2013-05-04,118.0,PDT4188,DH8A,4000.0,PTW,blue,NO,Pottstown,PENNSYLVANIA,2013-05-04 01:18:00,2013,NO,PENNSYLVANIA,blue
2013-05-04,2358.0,NKS373,A320,13000.0,PTW,blue,NO,Pottstown,PENNSYLVANIA,2013-05-04 23:58:00,2013,NO,PENNSYLVANIA,blue
2013-05-11,331.0,PDT4408,DH8B,4000.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2013-05-11 03:31:00,2013,NO,PENNSYLVANIA,green
2013-05-16,157.0,N865JM,H25B,3500.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2013-05-16 01:57:00,2013,NO,PENNSYLVANIA,green
2013-05-18,256.0,LN30LP,C310,4500.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2013-05-18 02:56:00,2013,NO,PENNSYLVANIA,green
2013-05-25,143.0,UAL1236,B738,6000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-05-25 01:43:00,2013,NO,PENNSYLVANIA,green
2013-05-25,211.0,UAL1236,B739,6000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2013-05-25 02:11:00,2013,NO,PENNSYLVANIA,green
